record_id,title,creator,released,year_set,horizon,release_decade,medium,genre,is_series,multiyears,predictions
straczynski_jeremiah_2002,Jeremiah,J. Michael Straczynski,2002,2006,4,2000,television,science fiction,NA,NA,"In 2006, a plague wiped out almost everyone over the age of thirteen."
interactive_surveillance_2002,Surveillance Kanshisha,Sony Interactive Entertainment,2002,2053,51,2000,video game,adventure,NA,NA,NA
manners_the_2002,"""The Truth"" (from The X-Files)",Kim Manners,2002,2012,10,2000,television,tv series episode,Q2744,NA,The final date set for alien colonisation. See also: 2012 phenomenon.
haddix_turnabout_2002,Turnabout,Margaret Peterson Haddix,2002,2085,83,2000,prose fiction,novel,NA,NA,NA
yoon-soo_yesterday_2002,Yesterday,Jeong Yoon-soo,2002,2020,18,2000,film,science fiction,NA,NA,Korean reunification is a reality.
broadcasting_stargate_2002,Stargate Infinity,Fox Broadcasting Company,2002,2030,28,2000,television,science fiction,Q17486229,NA,NA
fleder_impostor_2002,Impostor,Gary Fleder,2002,2079,77,2000,film,action,NA,NA,NA
yamazaki_returner_2002,Returner,Takashi Yamazaki,2002,2084,82,2000,film,action,NA,NA,NA
spielberg_minority_2002,Minority Report,Steven Spielberg,2002,2054,52,2000,film,science fiction,NA,NA,NA
ytv_2030_2002,2030 CE,YTV,2002,2030,28,2000,television,science fiction,NA,NA,NA
baird_star_2002,Star Trek: Nemesis,Stuart Baird,2002,2379,377,2000,film,action,Q1092,NA,NA
wimmer_equilibrium_2002,Equilibrium,Kurt Wimmer,2002,2072,70,2000,film,action,NA,NA,NA
underwood_adventures_2002,The Adventures of Pluto Nash,Ron Underwood,2002,2084,82,2000,film,action,NA,"2080, 2087",NA
bowman_reign_2002,Reign of Fire,Rob Bowman,2002,2020,18,2000,film,action,NA,"2008, 2020","The introductory part of the film, in which dragons are found under London, is set in 2008. The remainder of the film is set in 2020, in a post-apocalyptic Earth overrun with dragons."
nakazawa_ever_2002,Ever 17: The Out of Infinity,Takumi Nakazawa,2002,2026,24,2000,video game,science fiction,NA,"2017, 2034",A cure for aging has been developed and a deadly virus outbreak occurs.
sega_house_2002,House of the Dead III,Sega,2002,2019,17,2000,video game,action,NA,NA,"Set 20 years after the events of the first game The House of the Dead (video game)""), during a zombie apocalypse."""
schuster_soldiers_2002,Soldiers of Anarchy,Simon & Schuster,2002,2015,13,2000,video game,real-time tactics,NA,NA,A deadly virus wiped out most of the human population in 2010.
games_state_2002,State of Emergency,Rockstar Games,2002,2035,33,2000,video game,beat 'em up,NA,"2023, 2035","In 2023, because of an economic collapse, the United States government is overthrown by The Corporation and a totalitarian police state is established. The video game takes place in 2035."
ubisoft_tom_2002,Tom Clancy's Ghost Recon: Desert Siege,Ubisoft,2002,2009,7,2000,video game,tactical shooter,Q19396864,NA,"Predicts a war between Ethiopia and Eritrea in 2009 following a revanchist coup d'état in the former. To protect shipping lanes in the Red Sea, the US militarily intervenes on Eritrea's side and ejects the invading Ethiopians from the country."""
ubisoft_tom_2002,Tom Clancy's Ghost Recon: Island Thunder,Ubisoft,2002,2010,8,2000,video game,first-person shooter,Q19396864,NA,"Fidel Castro dies in 2006; this is followed by years of violent instability in Cuba. By 2010, Cuba prepares to host its first free and fair elections in decades, but various terrorist groups still pose a threat to the democratization process. The US dispatches special forces to Cuba to safeguard the transition to democracy, and despite efforts by terrorists and even the Colombian FARC to stop it, the transition happens successfully."""
dumont_tom_2002,Tom Clancy's Splinter Cell,Richard Dumont,2002,2004,2,2000,video game,stealth,Q19396864,2004-2005,"A nationalistic strongman takes over Georgia Georgia (country)"") in a coup d'état and surreptitiously invades Azerbaijan using special forces; the Georgians then conduct a secretive genocide against Azerbaijanis. Upon learning of this through the National Security Agency, NATO and the United States intervene militarily to depose the Georgian leader and eject the Georgian military from Azerbaijan."""
kobayashi_6_2002,6 Angels,Makoto Kobayashi,2002,2026,24,2000,prose fiction,action anime and manga,NA,NA,NA
rodriguez_spy_2002,Spy Kids 2: The Island of Lost Dreams,Robert Rodriguez,2002,2011,9,2000,film,spy film,NA,NA,NA
olson_fifth_2002,The Fifth Man,John B. Olson,2002,2015,13,2000,prose fiction,science fiction,NA,NA,NA
ea_drome_2002,Drome Racers,Electronic Arts,2002,2015,13,2000,video game,racing,NA,NA,NA
phantagram_phantom_2002,Phantom Crash,Phantagram,2002,2031,29,2000,video game,NA,NA,NA,NA
tremaine_jackass_2002,Jackass: The Movie,Jeff Tremaine,2002,2063,61,2000,film,action,NA,NA,NA
ubisoft_deathrow_2002,Deathrow,Ubisoft,2002,2219,217,2000,video game,action,NA,NA,NA
atlus_shin_2002,Shin Megami Tensei: Nine,Atlus,2002,2025,23,2000,video game,role-playing video game,NA,202X,NA
illusion_battle_2002,Battle Raper,Illusion,2002,2050,48,2000,video game,eroge,NA,20XX,NA
bertagna_exodus_2002,Exodus,Julie Bertagna,2002,2100,98,2000,prose fiction,science fiction,NA,NA,NA
harrison_light_2002,Light,M. John Harrison,2002,2400,398,2000,prose fiction,NA,NA,NA,NA
kikuchi_jet_2002,Jet Set Radio Future,Masayoshi Kikuchi,2002,2024,22,2000,video game,action,NA,NA,"Tokyo is now ""Tokyo-to"" and is under the thumb of a repressive megacorporation."
winterbottom_code_2003,Code 46,Michael Winterbottom,2003,2050,47,2000,film,science fiction,NA,NA,NA
kozaki_karasuma_2003,Karasuma Kyoko no Jikenbo,Yūsuke Kozaki,2003,2050,47,2000,prose fiction,NA,NA,NA,NA
wachowski_matrix_2003,The Matrix Reloaded,Lana Wachowski; Lilly Wachowski,2003,2199,196,2000,film,action,Q13014087,NA,NA
bartolome_absolon_2003,Absolon,David De Bartolome,2003,2010,7,2000,film,crime,NA,NA,"In 2010, a virus wiped out half of Earth's human population."
wachowski_matrix_2003,The Matrix Revolutions,Lana Wachowski; Lilly Wachowski,2003,2199,196,2000,film,science fiction,Q13014087,NA,NA
singer_x2_2003,X2,Bryan Singer,2003,2004,1,2000,film,action,NA,NA,NA
marvin_revenge_2003,Revenge of the Apes,John Marvin,2003,3000,997,2000,video game,NA,NA,NA,NA
igarashi_castlevania_2003,Castlevania: Aria of Sorrow,Koji Igarashi,2003,2035,32,2000,prose fiction,Metroidvania,NA,NA,NA
jones_duck_2003,Duck Dodgers,Chuck Jones,2003,2350,347,2000,television,traditionally animated film,NA,NA,NA
woo_paycheck_2003,Paycheck,John Woo,2003,2007,4,2000,film,action,NA,NA,NA
interactive_deus_2003,Deus Ex: Invisible War,Eidos Interactive,2003,2072,69,2000,video game,action,NA,NA,NA
mostow_terminator_2003,Terminator 3: Rise of the Machines,Jonathan Mostow,2003,2004,1,2000,film,action,NA,NA,NA
jha_matrubhoomi_2003,Matrubhoomi,Manish Jha,2003,2050,47,2000,film,drama,NA,NA,NA
kawajiri_animatrix_2003,The Animatrix,Yoshiaki Kawajiri,2003,2090,87,2000,film,science fiction,Q13014087,NA,NA
vinterberg_it's_2003,It's All About Love,Thomas Vinterberg,2003,2021,18,2000,film,science fiction,NA,NA,NA
terada_firestorm_2003,Firestorm,Kenji Terada,2003,2104,101,2000,television,adventure anime and manga,NA,NA,NA
tezuka_godzilla_2003,Godzilla: Tokyo S.O.S.,Masaaki Tezuka,2003,2004,1,2000,film,science fiction,Q28859760,NA,NA
kasahara_rideback_2003,Rideback,Tetsuro Kasahara,2003,2025,22,2000,comics,science fiction anime and manga,NA,NA,NA
clarke_time's_2003,Time's Eye,Arthur C. Clarke,2003,2037,34,2000,prose fiction,science fiction,NA,NA,NA
knight_vampire_2003,Vampire Earth,E. E. Knight,2003,2065,62,2000,prose fiction,NA,NA,NA,NA
cartoon_duck_2003,Duck Dodgers,Cartoon Network,2003,2350,347,2000,television,science fiction,NA,NA,NA
zeze_moon_2003,Moon Child,Takahisa Zeze,2003,2030,27,2000,film,action,NA,2014-2045,Predicted collapse of Japan's economy where citizens have to move to China.[7]
costo_encrypt_2003,Encrypt,Oscar L. Costo,2003,2068,65,2000,film,science fiction,NA,NA,NA
moon-saeng_wonderful_2003,Wonderful Days,Kim Moon-saeng,2003,2142,139,2000,film,action,NA,NA,NA
butler_deathlands_2003,Deathlands: Homeward Bound,Joshua Butler,2003,2084,81,2000,film,science fiction,NA,2084-2104,NA
forward_emotional_2003,Emotional Chemistry,Simon A. Forward,2003,2024,21,2000,prose fiction,novel,NA,"1812, 2024, 5000",NA
min_natural_2003,Natural City,Byung-chun Min,2003,2080,77,2000,film,action,NA,NA,NA
cox_revengers_2003,Revengers Tragedy,Alex Cox,2003,2011,8,2000,film,comedy drama,NA,NA,NA
boyum_timecop_2003,Timecop 2: The Berlin Decision,Steve Boyum,2003,2025,22,2000,film,action,NA,NA,NA
arts_command_2003,Command and Conquer: Generals,Electronic Arts,2003,2017,14,2000,video game,real-time strategy,NA,"2013, 2021","Set in 2021. Predicted the rise of an Islamic State-like terrorist organization called the ""Global Liberation Army"" in the early 2010s."
ubisoft_tom_2003,Tom Clancy's Rainbow Six 3: Raven Shield,Ubisoft,2003,2006,3,2000,video game,first-person shooter,Q19396864,2005-2007,A former Croatian Ustase member launches a series of terrorist attacks across the world to exact revenge on the former Allies for defeating the Axis in World War II and in the hopes that said attacks will revitalize the neo-fascist movement.
ohba_death_2003,Death Note,Tsugumi Ohba,2003,2009,6,2000,comics,mystery,NA,2009-2010,"The second major part of the story takes place in 2009–2010 (2012–2013 in the anime), when crime around the world has decreased significantly due to the mass killing of criminals by Kira""."""
atari_terminator_2003,Terminator 3: Rise of the Machines,Atari,2003,2032,29,2000,video game,first-person shooter,NA,NA,NA
lopez_chosen_2003,The Chosen One,Gabriel Lopez,2003,2006,3,2000,film,thriller,NA,NA,NA
spera_bloody_2003,Bloody Murder 2: Closing Camp,Rob Spera,2003,2004,1,2000,film,splatter film,NA,NA,NA
grolimund_deuteronomium_2003,Deuteronomium - Der Tag des jüngsten Gerichts,Roger Grolimund,2003,2004,1,2000,film,splatter film,NA,NA,NA
rodriguez_spy_2003,Spy Kids 3-D: Game Over,Robert Rodriguez,2003,2014,11,2000,film,spy film,NA,NA,NA
turtledove_in_2003,In the Presence of Mine Enemies,Harry Turtledove,2003,2011,8,2000,prose fiction,alternate history,NA,2010-2012,NA
kokkinidis_conspiracies_2003,Conspiracies II - Lethal Networks,Anestis Kokkinidis,2003,2063,60,2000,video game,full motion video,NA,NA,NA
imai_needless_2003,Needless,Kami Imai,2003,2130,127,2000,comics,ecchi,NA,NA,NA
konami_zone_2003,Zone of the Enders: The 2nd Runner,Konami,2003,2174,171,2000,video game,action,NA,NA,NA
reynolds_diamond_2003,"Diamond Dogs, Turquoise Days",Alastair Reynolds,2003,2541,538,2000,prose fiction,novella,NA,NA,NA
capcom_dino_2003,Dino Crisis,Capcom,2003,2548,545,2000,video game,survival horror,NA,NA,NA
kobayashi_dino_2003,Dino Crisis 3,Hiroyuki Kobayashi,2003,2548,545,2000,video game,action-adventure,NA,NA,NA
dietz_halo_2003,Halo: The Flood,William C. Dietz,2003,2552,549,2000,prose fiction,science fiction,Q1747150,NA,NA
fox_eager_2003,Eager,Helen Fox,2003,2090,87,2000,prose fiction,science fiction,NA,NA,NA
kiriya_casshern_2004,Casshern,Kazuaki Kiriya,2004,2075,71,2000,film,action,NA,NA,NA
woo_ark_2004,Ark,John Woo,2004,2204,200,2000,film,science fiction,NA,NA,NA
anno_gunbuster_2004,Gunbuster,Hideaki Anno,2004,2023,19,2000,film,adventure anime and manga,NA,NA,NA
aramaki_appleseed_2004,Appleseed,Shinji Aramaki,2004,2131,127,2000,film,action,NA,NA,NA
shimotsuki_madness_2004,Madness,Kairi Shimotsuki,2004,3000,996,2000,comics,action anime and manga,NA,NA,NA
kulikowski_retrograde_2004,Retrograde,Christopher Kulikowski,2004,2204,200,2000,film,action,NA,NA,NA
jesters_moment_2004,The Moment of Silence,Digital Jesters,2004,2044,40,2000,video game,adventure,NA,NA,NA
konami_neo_2004,Neo Contra,Konami,2004,4444,2440,2000,prose fiction,run and gun,NA,NA,NA
herbig_(t)raumschiff_2004,(T)Raumschiff Surprise – Periode 1,"Michael ""Bully"" Herbig",2004,2304,300,2000,film,science fiction,NA,NA,NA
kar-wai_2046_2004,2046,Wong Kar-wai,2004,2046,42,2000,film,science fiction,NA,NA,NA
bilal_immortel_2004,Immortel (Ad Vitam),Enki Bilal,2004,2095,91,2000,film,science fiction,NA,NA,NA
birmingham_weapons_2004,Weapons of Choice,John Birmingham,2004,2021,17,2000,prose fiction,alternate history,NA,"1942, 2021","On January 15, 2021, a fleet under the command of Admiral Phillip Kolhammer is sent back in time to June 2, 1942. Hillary Clinton was a wartime President."
hamilton_pandora's_2004,Pandora's Star,Peter F. Hamilton,2004,2380,376,2000,prose fiction,science fiction,NA,NA,NA
gruber_butterfly_2004,The Butterfly Effect,Eric Bress; J. Mackye Gruber,2004,2010,6,2000,film,science fiction,NA,NA,NA
demme_manchurian_2004,The Manchurian Candidate,Jonathan Demme,2004,2008,4,2000,film,film based on a novel,NA,NA,The film's plot revolves around the then-future 2008 United States presidential election.
kuo_avatar_2004,Avatar,Jian Hong Kuo,2004,2019,15,2000,film,action,NA,NA,NA
tasaki_kamen_2004,Kamen Rider Blade: Missing Ace,Ryūta Tasaki,2004,2008,4,2000,film,NA,NA,NA,NA
ogala_fitzpatrick's_2004,Fitzpatrick's War,Theodore Ogala,2004,2415,411,2000,prose fiction,novel,NA,NA,NA
mcdonald_river_2004,River of Gods,Ian McDonald,2004,2047,43,2000,prose fiction,postcyberpunk,NA,NA,NA
turtledove_homeward_2004,Homeward Bound,Harry Turtledove,2004,2031,27,2000,prose fiction,science fiction,NA,NA,NA
uçar_metal_2004,Metal Fırtına,"Orkun Uçar, Burak Turna",2004,2007,3,2000,prose fiction,novel,NA,NA,"Depicts a war between the United States and Turkey that culminates in Turkish terrorists detonating a nuclear bomb in Washington, DC."
sakura_sekirei_2004,Sekirei,Ashika Sakura,2004,2020,16,2000,comics,ecchi,NA,NA,"Takes place in Tokyo of the ""New Eastern Imperial Capital"", where ""Sekirei"" (women fighters) battle to determine the fate of the world."
morgan_market_2004,Market Forces,Richard K. Morgan,2004,2049,45,2000,prose fiction,science fiction,NA,NA,NA
productions_short_2004,Short Trips: 2040,Big Finish Productions,2004,2040,36,2000,prose fiction,NA,NA,NA,NA
baxter_exultant_2004,Exultant,Stephen Baxter,2004,24973,22969,2000,prose fiction,science fiction,Q8043415,NA,NA
tuber_phil_2004,Phil of the Future,Tim Maile and Douglas Tuber,2004,2121,117,2000,television,science fiction,NA,NA,NA
banks_algebraist_2004,The Algebraist,Iain Banks,2004,4034,2030,2000,prose fiction,science fiction,NA,NA,NA
crunchyroll_gankutsuou_2004,Gankutsuou: The Count of Monte Cristo,Crunchyroll,2004,5053,3049,2000,television,drama anime and manga,NA,NA,NA
niven_ringworld's_2004,Ringworld's Children,Larry Niven,2004,2800,796,2000,prose fiction,science fiction,NA,NA,NA
robichaud_pinocchio_2004,Pinocchio 3000,Daniel Robichaud,2004,3000,996,2000,film,science fiction,NA,NA,NA
oshii_ghost_2004,Ghost in the Shell 2: Innocence,Mamoru Oshii,2004,2032,28,2000,film,science fiction,NA,NA,NA
frakes_thunderbirds_2004,Thunderbirds,Jonathan Frakes,2004,2020,16,2000,film,action,NA,"2010, 2020","Loosely based on the 1960s TV series, in which a family owns a private space station."
roodt_dracula_2004,Dracula 3000,Darrell Roodt,2004,3000,996,2000,film,horror,NA,NA,NA
proyas_i_2004,"I, Robot",Alex Proyas,2004,2035,31,2000,film,science fiction,NA,NA,The USR robotics company is founded in 2020. The rest of the film is set in 2035.
rash_zenon_2004,Zenon: Z3,Steve Rash,2004,2054,50,2000,film,science fiction,NA,NA,NA
cbs_century_2004,Century City,CBS,2004,2030,26,2000,television,science fiction,NA,NA,NA
kitamura_godzilla_2004,Godzilla: Final Wars,Ryuhei Kitamura,2004,2044,40,2000,film,science fiction,Q28859760,NA,"In later years (around 2020), environmental disasters cause the appearance of giant monsters and superhumans, dubbed ""mutants"", who are then recruited into the Earth Defense Force (EDF) to battle the monsters."
twohy_chronicles_2004,The Chronicles of Riddick,David Twohy,2004,2583,579,2000,film,action,NA,NA,NA
reynolds_century_2004,Century Rain,Alastair Reynolds,2004,2070,66,2000,prose fiction,science fiction,NA,NA,NA
morel_district_2004,District 13 (French title Banlieue 13),Pierre Morel,2004,2010,6,2000,film,action,NA,NA,A district in Paris is walled off from the rest of the city.[32]
ubisoft_tom_2004,Tom Clancy's Ghost Recon: Jungle Storm,Ubisoft,2004,2010,6,2000,video game,first-person shooter,Q19396864,NA,The United States dispatches special forces to Colombia in 2010 to battle leftist terrorists after the latter attacks United Nations personnel in the country.
ubisoft_tom_2004,Tom Clancy's Ghost Recon 2,Ubisoft,2004,2009,5,2000,video game,first-person shooter,Q19396864,2007-2011,"GameCube and PlayStation 2 versions of the game depict a war between North Korea and South Korea in 2007, with the Xbox version of the game depicting US special forces operating in North Korea 4 years later during a quasi-civil war there to stop a rogue North Korean general from launching nuclear missiles."
ubisoft_tom_2004,Tom Clancy's Splinter Cell: Pandora Tomorrow,Ubisoft,2004,2006,2,2000,video game,action-adventure,Q19396864,NA,"An Indonesian terrorist, angered by the independence of former Indonesian colony East Timor and US support for it, launches a terroristic war against East Timor and the United States, the latter over its support for East Timorese independence and sovereignty."""
hayashi_burn-up_2004,Burn-Up Scramble,Hiroki Hayashi,2004,2023,19,2000,television,comedy anime and manga,NA,NA,"Features a secret squad of the Tokyo Police called Warrior. In a later episode, there are genetically modified humans called New Warriors."
interactive_ghost_2004,Ghost in the Shell: Stand Alone Complex,Sony Interactive Entertainment,2004,2030,26,2000,video game,shooter,NA,NA,NA
